from,to
"Escherichia coli","Escherichia coli AR_0011"
"Priestia megaterium","Bacillus megaterium DSM 319"
"Clostridioides difficile","Clostridioides difficile 08ACD0030"
"Deinococcus radiodurans","Deinococcus radiodurans R1 dM1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium SO2"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum Zhang-LL"
"Streptomyces sp. Go-475","Streptomyces sp. Go-475"
"Arcobacter anaerophilus","Arcobacter anaerophilus DSM 24636"
"Chlamydia trachomatis","Chlamydia trachomatis A2497"
"Helicobacter pylori","Helicobacter pylori F94"
"Coxiella burnetii","Coxiella burnetii 701CbB1"
"Synechococcus sp. CBW1107","Synechococcus sp. CBW1107"
"Yersinia pestis","Yersinia pestis 1522"
"Cupriavidus metallidurans","Cupriavidus metallidurans CH34"
"Streptococcus pneumoniae","Streptococcus pneumoniae INV104"
"Leptospira kmetyi","Leptospira kmetyi LS 001/16"
"Akkermansia muciniphila","Akkermansia muciniphila KGMB01989"
"Campylobacter jejuni","Campylobacter jejuni subsp. jejuni M129"
"Legionella pneumophila","Legionella pneumophila Philadelphia_3"
"Mannheimia varigena","Mannheimia varigena USDA-ARS-USMARC-1312"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae BXO512"
"Acidovorax ebreus","Acidovorax ebreus TPSY"
"Clostridium perfringens","Clostridium perfringens LLY_N11"
"Bacillus anthracis","Bacillus anthracis FDAARGOS_704"
"Klebsiella variicola","Klebsiella variicola DSM 15968"
"Pseudomonas stutzeri","Pseudomonas stutzeri ATCC 17588 = LMG 11199 CGMCC 1.1803"
"Xanthomonas citri","Xanthomonas citri pv. punicae LMG7439"
"Halobonum sp. Gai3-2","Halobonum sp. Gai3-2"
"Pectobacterium brasiliense","Pectobacterium brasiliense IPO:4057 NAK:249"
"Klebsiella pneumoniae","Klebsiella pneumoniae Bckp091"
"Pseudomonas sp. URMO17WK12:I11","Pseudomonas sp. URMO17WK12:I11"
"Xanthomonas citri","Xanthomonas citri pv. aurantifolii 1566"
"Cohnella sp. LGH","Cohnella sp. LGH"
"Rhizobium sp. NLR16a","Rhizobium sp. NLR16a"
"Acinetobacter sp. YH12138","Acinetobacter sp. YH12138 YH12138_T"
"Bacillus velezensis","Bacillus velezensis KKLW"
"Shewanella bicestrii","Shewanella bicestrii JAB-1"
"Klebsiella pneumoniae","Klebsiella pneumoniae KLP268"
"Pseudomonas protegens","Pseudomonas protegens Go58"
"Pseudonocardia broussonetiae","Pseudonocardia broussonetiae Gen01"
"Pseudomonas fluorescens","Pseudomonas fluorescens LBUM223"
"Pseudomonas plecoglossicida","Pseudomonas plecoglossicida PQLYC4"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis PO222/4-1"
"Lactobacillus sp. CBA3606","Lactobacillus sp. CBA3606"
"Methylophilus medardicus","Methylophilus medardicus MMS-M-34"
"Clostridium botulinum","Clostridium botulinum 3859/11"
"Shigella flexneri","Shigella flexneri Y PE577"
"Escherichia coli","Escherichia coli SCU-123"
"Methanosarcina mazei","Methanosarcina mazei LYC"
"Streptomyces fradiae","Streptomyces fradiae ATCC 10745 = DSM 40063"
"Mesorhizobium japonicum","Mesorhizobium japonicum R7A"
"Legionella pneumophila","Legionella pneumophila Philadelphia_2"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Reading CVM 35189"
"Salmonella enterica","Salmonella enterica CFSAN045763"
"Ensifer adhaerens","Ensifer adhaerens Corn53"
"Leptospira interrogans","Leptospira interrogans R22"
"Brucella abortus","Brucella abortus 63 75"
"Corynebacterium glucuronolyticum","Corynebacterium glucuronolyticum FDAARGOS_1190"
"Mycobacterium intracellulare","Mycobacterium intracellulare subsp. yongonense 05-1390"
"Adlercreutzia equolifaciens","Adlercreutzia equolifaciens DSM 19450"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. bolletii GD91"
"Abiotrophia defectiva","Abiotrophia defectiva FDAARGOS_785"
"Acinetobacter pittii","Acinetobacter pittii C54"
"Clostridioides difficile","Clostridioides difficile CD161"
"Mycoplasma hyopneumoniae","Mycoplasma hyopneumoniae 7422"
"Chlamydia trachomatis","Chlamydia trachomatis SB013112"
"Enterococcus faecalis","Enterococcus faecalis KUB3006"
"Pseudomonas palleroniana","Pseudomonas palleroniana MAB3"
"Bacteriovorax stolpii","Bacteriovorax stolpii DSM 12778"
"Bifidobacterium longum","Bifidobacterium longum subsp. infantis JCM 7009"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa FDAARGOS_505"
"Cereibacter sphaeroides","Rhodobacter sphaeroides KD131"
"Caldicellulosiruptor owensensis","Caldicellulosiruptor owensensis OL"
"Enterococcus faecium","Enterococcus faecium VVEswe-R"
"Clostridium chauvoei","Clostridium chauvoei 12S0467"
"Xanthomonas translucens","Xanthomonas translucens pv. translucens XtKm34"
"Streptococcus pyogenes","Streptococcus pyogenes emm65"
"Lactobacillus helveticus","Lactobacillus helveticus D75"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia CPBW01"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae PXO83"
"Escherichia coli","Escherichia coli CP55_Sichuan"
"Mycoplasma bovis","Mycoplasma bovis PG45"
"Candidatus Nitrosotalea devanaterra","Candidatus Nitrosotalea devanaterra"
"Klebsiella michiganensis","Klebsiella michiganensis HKOPL1"
"Aciduliprofundum boonei","Aciduliprofundum boonei T469"
"Arcanobacterium haemolyticum","Arcanobacterium haemolyticum SCDR 1"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae IXO704"
"Kibdelosporangium sp. MJ126-NF4","Kibdelosporangium sp. MJ126-NF4"
"Campylobacter jejuni","Campylobacter jejuni CJ067CC45"
"Staphylococcus aureus","Staphylococcus aureus 13420"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi KBDCA2"
"Aeromonas sp. ASNIH7","Aeromonas sp. ASNIH7"
"Acinetobacter baumannii","Acinetobacter baumannii TCDC-AB0715"
"Aeromonas salmonicida","Aeromonas salmonicida subsp. salmonicida J410"
"Bradyrhizobium cosmicum","Bradyrhizobium cosmicum 58S1"
"Helicobacter pylori","Helicobacter pylori F210"
"Corynebacterium glutamicum","Corynebacterium glutamicum HA"
"Thermogladius calderae","Thermogladius calderae 1633"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Agona str. 392869-2"
"Listeria monocytogenes","Listeria monocytogenes Lm N1546"
"Staphylococcus aureus","Staphylococcus aureus NF25"
"Bradyrhizobium diazoefficiens","Bradyrhizobium diazoefficiens XF14"
"Tardiphaga sp. vice304","Tardiphaga sp. vice304"
"Streptococcus pyogenes","Streptococcus pyogenes D471"
"Rhodopseudomonas palustris","Rhodopseudomonas palustris RCB100"
"Streptomyces sp. S1D4-11","Streptomyces sp. S1D4-11"
"Klebsiella pneumoniae","Klebsiella pneumoniae 2-1"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa LW"
"Leptospira borgpetersenii","Leptospira borgpetersenii serovar Hardjo NVSL S 818"
"Sandaracinus amylolyticus","Sandaracinus amylolyticus DSM 53668"
"Proteus vulgaris","Proteus vulgaris CCU063"
"Colwellia psychrerythraea","Colwellia psychrerythraea 34H"
"Acinetobacter baumannii","Acinetobacter baumannii LAC4"
"Kangiella geojedonensis","Kangiella geojedonensis YCS-5"
"Campylobacter ureolyticus","Campylobacter ureolyticus LMG 6451"
"Staphylococcus aureus","Staphylococcus aureus KUH140013"
"Burkholderia mallei","Burkholderia mallei 2002721276"
"Lactiplantibacillus plantarum","Lactobacillus plantarum 16"
"Brevibacterium aurantiacum","Brevibacterium aurantiacum SMQ-1421"
"Burkholderia multivorans","Burkholderia multivorans FDAARGOS_496"
"Campylobacter upsaliensis","Campylobacter upsaliensis NCTC11541"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP30835"
"Bifidobacterium pseudolongum","Bifidobacterium pseudolongum UMB-MBP-01"
"Micromonospora krabiensis","Micromonospora krabiensis DSM 45344"
"Morganella morganii","Morganella morganii FDAARGOS_172"
"Bosea sp. RAC05","Bosea sp. RAC05"
"Salmonella enterica","Salmonella enterica GSJ/2016-Sal.-018"
"Haemophilus influenzae","Haemophilus influenzae 6P24H2"
"Escherichia coli","Escherichia coli C600"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF1200"
"Bacillus cereus","Bacillus cereus K8"
"Pseudomonas protegens","Pseudomonas protegens Pf-5"
"Mannheimia haemolytica","Mannheimia haemolytica 39409"
"Xanthomonas citri","Xanthomonas citri pv. citri 5208"
"Alkalihalobacillus clausii","Bacillus clausii KSM-K16"
"Escherichia coli","Escherichia coli 789"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-006b"
"Escherichia coli","synthetic Escherichia coli C321.deltaA"
"Aeromonas veronii","Aeromonas veronii JC529"
"Polaribacter sp. BM10","Polaribacter sp. BM10"
"Staphylococcus xylosus","Staphylococcus xylosus SMQ-121"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum YW11"
"Bordetella parapertussis","Bordetella parapertussis I325"
"Bordetella parapertussis","Bordetella parapertussis B271"
"Pantoea sp. MT58","Pantoea sp. MT58"
"Candidatus Erwinia haradaeae","Candidatus Erwinia haradaeae ErCilaricifoliae"
"Mycoplasma gallisepticum","Mycoplasma gallisepticum NC08_2008.031-4-3P"
"Citrobacter youngae","Citrobacter youngae L6"
"Klebsiella pneumoniae","Klebsiella pneumoniae L388"
"Staphylococcus argenteus","Staphylococcus argenteus MSHR1132"
"Streptococcus suis","Streptococcus suis ISU2812"
"Vibrio vulnificus","Vibrio vulnificus FORC_077"
"Haemophilus parainfluenzae","Haemophilus parainfluenzae M1C152_1"
"Paraburkholderia hospita","Paraburkholderia hospita DSM 17164"
"Methanothermobacter thermautotrophicus","Methanothermobacter thermautotrophicus str. Delta H"
"Gordonia terrae","Gordonia terrae NRRL B-16283"
"Methylocystis rosea","Methylocystis rosea GW6"
"Bacteroides fragilis","Bacteroides fragilis DCMOUH0067B"
"Bordetella parapertussis","Bordetella parapertussis E843"
"Stanieria cyanosphaera","Stanieria cyanosphaera PCC 7437"
"Acinetobacter baumannii","Acinetobacter baumannii AR_0052"
"Vibrio anguillarum","Vibrio anguillarum 90-11-286"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa AR_0230"
"Cardinium endosymbiont of Encarsia pergandiella","Cardinium endosymbiont cEper1 of Encarsia pergandiella"
"Klebsiella pneumoniae","Klebsiella pneumoniae D16KP0144"
"Acinetobacter baumannii","Acinetobacter baumannii Ab-C102"
"Corynebacterium testudinoris","Corynebacterium testudinoris DSM 44614"
"Enterococcus cecorum","Enterococcus cecorum NCTC12421"
"Lysobacter enzymogenes","Lysobacter enzymogenes CX03"
"Bifidobacterium longum","Bifidobacterium longum NCTC11818"
"Streptococcus iniae","Streptococcus iniae ISNO"
"Pajaroellobacter abortibovis","Pajaroellobacter abortibovis BTF92-0548A/99-0131"
"Listeria ivanovii","Listeria ivanovii subsp. ivanovii NCTC11846"
"Ehrlichia ruminantium","Ehrlichia ruminantium Mara87-7"
"Escherichia coli","Escherichia coli NCTC11151"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae PXO404"
"Coxiella burnetii","Coxiella burnetii Heizberg"
"Proteus mirabilis","Proteus mirabilis L90-1"
"Brucella suis","Brucella suis bv. 2 Bs143CITA"
"Shigella sonnei","Shigella sonnei L4094"
"Natronorubrum bangense","Natronorubrum bangense JCM 10635"
"Bordetella holmesii","Bordetella holmesii H628"
"Ralstonia solanacearum","Ralstonia solanacearum 204"
"Streptococcus sanguinis","Streptococcus sanguinis NCTC11085"
"Mariprofundus ferrinatatus","Mariprofundus ferrinatatus CP-8"
"Campylobacter jejuni","Campylobacter jejuni CJM1cam"
"Qipengyuania flava","Qipengyuania flava VG1"
"Secundilactobacillus paracollinoides","Secundilactobacillus paracollinoides TMW 1.1979"
"Escherichia coli","Escherichia coli PigCaeca_2"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100089"
"Cuniculiplasma divulgatum","Cuniculiplasma divulgatum S5(T) (=JCM 30642; =VKM B-2941)"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis CMCC50041"
"Pediococcus acidilactici","Pediococcus acidilactici HN9"
"Streptococcus pneumoniae","Streptococcus pneumoniae ST556"
"Bacillus subtilis","Bacillus subtilis P8_B1"
"Bordetella pertussis","Bordetella pertussis I707"
"Aeromonas caviae","Aeromonas caviae R25-6"
"Acinetobacter seifertii","Acinetobacter seifertii S21"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 1801"
"Arthrobacter sp. LS16","Arthrobacter sp. LS16"
"Bacillus altitudinis","Bacillus altitudinis SGAir0031"
"Escherichia coli","Escherichia coli S17-1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74"
"Pseudomonas libanensis","Pseudomonas libanensis BS2975"
"Latilactobacillus curvatus","Latilactobacillus curvatus IRG2"
"Klebsiella pneumoniae","Klebsiella pneumoniae NFYY0065"
"Candidatus Xiphinematobacter sp.","Candidatus Xiphinematobacter sp. isolate P21"
"Akkermansiaceae bacterium","Akkermansiaceae bacterium AJA081-3"
"Chlamydia trachomatis","Chlamydia trachomatis D/13-96"
"Haemophilus influenzae","Haemophilus influenzae M1C112_1"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121751"
"Companilactobacillus farciminis","Companilactobacillus farciminis CNCM-I-3699-R"
"Dolosigranulum pigrum","Dolosigranulum pigrum KPL3246"
"Pediococcus damnosus","Pediococcus damnosus TMW 2.1533"
"Serratia marcescens","Serratia marcescens BWH-23"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS29409"
"Bordetella parapertussis","Bordetella parapertussis J281"
"Pseudomonas mucidolens","Pseudomonas mucidolens NCTC8068"
"Marmoricola scoriae","Marmoricola scoriae DSM 22127"
"Francisella orientalis","Francisella orientalis FNO205"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Bredeney str. CFSAN001080"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis OVI2C"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122031"
"Mycoplasma bovis","Mycoplasma bovis NADC61"
"Klebsiella pneumoniae","Klebsiella pneumoniae WCHKP13F2"
"Enterobacter hormaechei","Enterobacter hormaechei C15"
"Sinorhizobium fredii","Sinorhizobium fredii NGR234"
"Rhizobium leguminosarum","Rhizobium leguminosarum bv. trifolii 9B"
"Bordetella parapertussis","Bordetella parapertussis I143"
"Klebsiella pneumoniae","Klebsiella pneumoniae DA33140"
"Akkermansia muciniphila","Akkermansia muciniphila JCM 30893"
"Collimonas arenae","Collimonas arenae Ter10"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20091739"
"Aeromonas aquatica","Aeromonas aquatica MX16A"
"Streptococcus dysgalactiae","Streptococcus dysgalactiae subsp. equisimilis 159"
"Neisseria meningitidis","Neisseria meningitidis M07165"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia UHH_SKK55"
"Lactobacillus delbrueckii","Lactobacillus delbrueckii subsp. bulgaricus MN-BM-F01"
"Elizabethkingia miricola","Elizabethkingia miricola FL160902"
"Burkholderia multivorans","Burkholderia multivorans FDAARGOS_548"
"Aliarcobacter cibarius","Aliarcobacter cibarius H743"
"Klebsiella pneumoniae","Klebsiella pneumoniae F5"
"Collinsella aerofaciens","Collinsella aerofaciens ATCC 25986 JCM 10188"
"Helicobacter pylori","Helicobacter pylori C-Mx-2011-171"
"Staphylococcus aureus","Staphylococcus aureus Guangzhou-SAU071"
"Klebsiella pneumoniae","Klebsiella pneumoniae 11305"
"Acinetobacter baumannii","Acinetobacter baumannii ABUH793"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa isolate PcyII-10"
"Mycobacteroides abscessus","Mycobacteroides abscessus FLAC030"
"Granulicella tundricola","Granulicella tundricola MP5ACTX9"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD05"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia WP1-W18-CRE-01"
"Erysipelothrix rhusiopathiae","Erysipelothrix rhusiopathiae WH13013"
"Alteromonas sp. B31-7","Alteromonas sp. B31-7"
"Campylobacter concisus","Campylobacter concisus 13826"
"Bacteroides sp. HF-162","Bacteroides sp. HF-162"
"Staphylococcus aureus","Staphylococcus aureus AR_0225"
"Fructilactobacillus lindneri","Fructilactobacillus lindneri TMW 1.481"
"Limosilactobacillus fermentum","Limosilactobacillus fermentum 47-7"
"Escherichia coli","Escherichia coli AR_0086"
"Sinorhizobium meliloti","Sinorhizobium meliloti RU11/001"
"Escherichia albertii","Escherichia albertii 1551-2"
"Bordetella pertussis","Bordetella pertussis I646"
"Kosakonia sp. SMBL-WEM22","Kosakonia sp. SMBL-WEM22"
"Mycolicibacterium thermoresistibile","Mycolicibacterium thermoresistibile NCTC10409"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC8195"
"Shewanella psychrophila","Shewanella psychrophila WP2"
"Mycobacterium intracellulare","Mycobacterium intracellulare FLAC0133"
"Enterobacter kobei","Enterobacter kobei STW0522-62"
"Helicobacter pylori","Helicobacter pylori G-Mx-2006-152"
"Clostridium baratii","Clostridium baratii CDC51267"
"Bacillus velezensis","Bacillus velezensis ZF2"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS27961"
"Streptococcus pneumoniae","Streptococcus pneumoniae 2245STDY5562562"
"Pseudodesulfovibrio indicus","Pseudodesulfovibrio indicus J2"
"Campylobacter coli","Campylobacter coli PSU-31"
"Rhodovulum sulfidophilum","Rhodovulum sulfidophilum DSM 1374"
"Yangia sp. CCB-MM3","Yangia sp. CCB-MM3"
"Aneurinibacillus sp. XH2","Aneurinibacillus sp. XH2"
"Lactobacillus delbrueckii","Lactobacillus delbrueckii subsp. lactis MAG_rmk202_ldel"
"Shigella sonnei","Shigella sonnei 506"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC8227"
"Streptomyces lunaelactis","Streptomyces lunaelactis MM109"
"Jiangella sp. DSM 45060","Jiangella sp. DSM 45060"
"Streptococcus pneumoniae","Streptococcus pneumoniae SPN034156 SNP034156"
"Enterococcus faecium","Enterococcus faecium VB976"
"Rhodococcus sp. P-2","Rhodococcus sp. P-2"
"Pseudomonas sp. LPH1","Pseudomonas sp. LPH1"
"Klebsiella pneumoniae","Klebsiella pneumoniae C51"
"Cutibacterium acnes","Cutibacterium acnes subsp. defendens ATCC 11828"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi GHA1"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi GHA8"
"Treponema sp. OMZ 838","Treponema sp. OMZ 838"
"Synechococcus sp. RCC307","Synechococcus sp. RCC307"
"Ralstonia solanacearum","Ralstonia solanacearum CMR15"
"Serratia marcescens","Serratia marcescens AR_0099"
"Thioploca ingrica","Thioploca ingrica"
"Bifidobacterium longum","Bifidobacterium longum subsp. longum NCIMB8809"
"Klebsiella pneumoniae","Klebsiella pneumoniae A17KP0004"
"Chlamydia trachomatis","Chlamydia trachomatis L2b/UCH-1/proctitis"
"Paracoccus sp. BM15","Paracoccus sp. BM15"
"Chryseobacterium piperi","Chryseobacterium piperi ATCC BAA-1782"
"Pyrobaculum ferrireducens","Pyrobaculum ferrireducens 1860"
"Flavobacterium columnare","Flavobacterium columnare F2R58"
"Aureimonas altamirensis","Aureimonas altamirensis DSM 21988"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa NCTC13359"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC092"
"Enterobacter cloacae","Enterobacter cloacae DSM 30054"
"Xanthomonas citri","Xanthomonas citri pv. glycines 8ra"
"Acinetobacter nosocomialis","Acinetobacter nosocomialis NCTC 8102"
"Streptococcus agalactiae","Streptococcus agalactiae SA33"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum FPS-F22"
"Brucella suis","Brucella suis VBI22"
"Veillonella dispar","Veillonella dispar NCTC11831"
"Helicobacter pylori","Helicobacter pylori J182"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PA_D22"
"Mammaliicoccus sciuri","Mammaliicoccus sciuri GDH8C110P"
"Brucella suis","Brucella suis bv. 2 CVI_105"
"Bacillus cereus","Bacillus cereus 03BB108"
"Methylophaga nitratireducenticrescens","Methylophaga nitratireducenticrescens JAM1"
"Pseudomonas sp. SK","Pseudomonas sp. SK"
"Klebsiella variicola","Klebsiella variicola GJ2"
"Staphylococcus aureus","Staphylococcus aureus NCCP 16830"
"Staphylococcus aureus","Staphylococcus aureus CFSAN018750"
"Klebsiella pneumoniae","Klebsiella pneumoniae 2018S07-013"
"Roseateles depolymerans","Roseateles depolymerans KCTC 42856"
"Mycoplasma anatis","Mycoplasma anatis NCTC 10156"
"Klebsiella pneumoniae","Klebsiella pneumoniae A16KP0135"
"Rhodococcus sp. BH4","Rhodococcus sp. BH4"
"Treponema pedis","Treponema pedis T3552B"
"Rickettsia rhipicephali","Rickettsia rhipicephali str. 3-7-female6-CWPP"
"Escherichia coli","Escherichia coli K71-77"
"Anaerohalosphaera lusitana","Anaerohalosphaera lusitana ST-NAGAB-D1"
"Aeromonas hydrophila","Aeromonas hydrophila Aer_OnP2.2"
"Listeria monocytogenes","Listeria monocytogenes serotype 4b str. LL195"
"Escherichia coli","Escherichia coli 1031"
"Kushneria phosphatilytica","Kushneria phosphatilytica YCWA18"
"Legionella pneumophila","Legionella pneumophila subsp. pneumophila HL06041035"
"Clostridium butyricum","Clostridium butyricum CDC_51208"
"Methanotorris igneus","Methanotorris igneus Kol 5"
"Thermoplasmatales archaeon BRNA1","Thermoplasmatales archaeon BRNA1"
"Ensifer sp. PDNC004","Ensifer sp. PDNC004"
"Burkholderia pseudomallei","Burkholderia pseudomallei 406e"
"Achromobacter denitrificans","Achromobacter denitrificans USDA-ARS-USMARC-56712"
"Serratia marcescens","Serratia marcescens AR_0122"
"Pseudomonas monteilii","Pseudomonas monteilii USDA-ARS-USMARC-56711"
"Escherichia coli","Escherichia coli M18"
"Alkalihalobacillus clausii","Alkalihalobacillus clausii ENTPro"
"Pseudoalteromonas sp. Scap25","Pseudoalteromonas sp. Scap25"
"Staphylococcus aureus","Staphylococcus aureus Guangzhou-SAU749"
"Klebsiella pneumoniae","Klebsiella pneumoniae Bckp067"
"Scardovia inopinata","Scardovia inopinata JCM 12537"
"Vibrio anguillarum","Vibrio anguillarum PF4-E1-4"
"Escherichia coli","Escherichia coli O157:H7 BB24-1"
"Sulfurospirillum sp. ACSDCE","Sulfurospirillum sp. ACSDCE"
"Bacillus safensis","Bacillus safensis PgKB20"
"Selenomonas sp. oral taxon 478","Selenomonas sp. oral taxon 478 F0592"
"Mammaliicoccus sciuri","Mammaliicoccus sciuri FDAARGOS_285"
"Rhodococcus pyridinivorans","Rhodococcus pyridinivorans SB3094"
"Faecalibacterium prausnitzii","Faecalibacterium prausnitzii 942/30-2"
"Streptococcus salivarius","Streptococcus salivarius NCTC 8618"
"Streptococcus salivarius","Streptococcus salivarius LAB813"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1727"
"Enterococcus faecium","Enterococcus faecium KUHS13"
"Streptococcus equi","Streptococcus equi subsp. zooepidemicus TN-714097"
"Methanocaldococcus jannaschii","Methanocaldococcus jannaschii DSM 2661"
"Helicobacter pylori","Helicobacter pylori 7.13_R1c"
"Limnohabitans sp. 103DPR2","Limnohabitans sp. 103DPR2"
"Enterobacter hormaechei","Enterobacter hormaechei subsp. steigerwaltii 34998"
"Burkholderia thailandensis","Burkholderia thailandensis FDAARGOS_238"
"Clostridium botulinum","Clostridium botulinum BrDura"
"Collimonas pratensis","Collimonas pratensis Ter291"
"Enterobacter sp. YSU","Enterobacter sp. YSU"
"Aphanizomenon flos-aquae","Aphanizomenon flos-aquae DEX188"
"Mannheimia sp. ZY171111","Mannheimia sp. ZY171111"
"Cellulosilyticum sp. WCF-2","Cellulosilyticum sp. WCF-2"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. abscessus GD25"
"Acinetobacter nosocomialis","Acinetobacter nosocomialis 2014N23-120"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum 160401-1/5M"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1899"
"Leuconostoc citreum","Leuconostoc citreum 37"
"Sorangium cellulosum","Sorangium cellulosum So ce56"
"Enterococcus faecium","Enterococcus faecium VRE3382"
"Streptococcus sp. CNU G2","Streptococcus sp. CNU G2"
"Brucella abortus","Brucella abortus bv. 2 str. 86/8/59"
"Diaphorobacter sp. HDW4B","Diaphorobacter sp. HDW4B"
"Pseudoalteromonas phenolica","Pseudoalteromonas phenolica KCTC 12086"
"Sphingobacterium thalpophilum","Sphingobacterium thalpophilum NCTC11429"
"Aeromonas encheleia","Aeromonas encheleia NCTC12917"
"Aeromonas hydrophila","Aeromonas hydrophila J-1"
"Corynebacterium simulans","Corynebacterium simulans PES1"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae KPNIH32"
"Enterobacter hormaechei","Enterobacter hormaechei subsp. hoffmannii AR_0365"
"Candidatus Nitrosoglobus terrae","Candidatus Nitrosoglobus terrae TAO100"
"Streptococcus intermedius","Streptococcus intermedius B196"
"Parasphingorhabdus flavimaris","Parasphingorhabdus flavimaris SMR4y"
"Leuconostoc carnosum","Leuconostoc carnosum JB16"
"Phocaeicola dorei","Phocaeicola dorei isolate HS2_L_2_B_045b"
"Yersinia pseudotuberculosis","Yersinia pseudotuberculosis IP 32953"
"Bacillus subtilis","Bacillus subtilis SRCM104008"
"Shewanella woodyi","Shewanella woodyi ATCC 51908"
"[Eubacterium] rectale","[Eubacterium] rectale DSM 17629"
"Bordetella parapertussis","Bordetella parapertussis J602"
"Klebsiella sp. LTGPAF-6F","Klebsiella sp. LTGPAF-6F"
"Brachyspira hyodysenteriae","Brachyspira hyodysenteriae BHZ755"
"Escherichia coli","Escherichia coli WPB121"
"Haloterrigena turkmenica","Haloterrigena turkmenica DSM 5511"
"Sphingobium sp. YG1","Sphingobium sp. YG1"
"Bordetella holmesii","Bordetella holmesii H862"
"Candidatus Methylopumilus universalis","Candidatus Methylopumilus universalis MMS-VB-8"
"Candidatus Peribacter riflensis","Candidatus Peribacter riflensis RIFOXYC2_FULL_PER-ii_58_32"
"Escherichia coli","Escherichia coli CREC-591"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD12-4"
"Escherichia coli","Escherichia coli O157:H7 ATCC 35150"
"Nocardia brasiliensis","Nocardia brasiliensis AUSMDU00024985"
"Denitratisoma sp. DHT3","Denitratisoma sp. DHT3"
"Pseudomonas sp. LTGT-11-2Z","Pseudomonas sp. LTGT-11-2Z"
"Escherichia coli","Escherichia coli Ecol_AZ146"
"Shewanella loihica","Shewanella loihica PV-4"
"Streptococcus agalactiae","Streptococcus agalactiae SG-M8"
"Pseudomonas sp. SWI36","Pseudomonas sp. SWI36"
"Mahella australiensis","Mahella australiensis 50-1 BON"
"Pseudomonas entomophila","Pseudomonas entomophila L48"
"Klebsiella pneumoniae","Klebsiella pneumoniae NB5306"
"Enterobacter sp. E20","Enterobacter sp. E20"
"Flavobacterium branchiophilum","Flavobacterium branchiophilum FL-15"
"Bifidobacterium breve","Bifidobacterium breve DRBB30"
"Bacillus amyloliquefaciens","Bacillus amyloliquefaciens ARP23"
"Wolbachia sp. wRi","Wolbachia sp. wRi"
"Mycoplasma hominis","Mycoplasma hominis 8958"
"Bartonella grahamii","Bartonella grahamii as4aup"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 16-118"
