from,to
"Chromobacteriaceae","Chitinibacter"
"Planctomycetes","Planctomycetes bacterium Pan216"
"Ornithinimicrobium","Ornithinimicrobium pratense"
"Leptothrix","Leptothrix cholodnii"
"Clostridia","Halanaerobiales"
"Acidilobus","Acidilobus sp. 7A"
"Campylobacter","Campylobacter sp. CCUG 57310"
"Oscillibacter","Oscillibacter sp. MM35"
"Thermus","Thermus oshimai"
"Burkholderia","Burkholderia sp. NRF60-BP8"
"Photobacterium","Photobacterium profundum"
"Erwiniaceae","Tatumella"
"Oscillibacter","Oscillibacter sp. NSJ-62"
"Amycolatopsis","Amycolatopsis albispora"
"Clostridia","Eubacteriales"
"Calditrichaeota","Calditrichae"
"Xanthomonadaceae","Pseudolysobacter"
"Aliarcobacter","Aliarcobacter thereius"
"Serratia","Serratia rhizosphaerae"
"Sulfurovum","Sulfurovum sp. NBC37-1"
"Ethanoligenens","Ethanoligenens harbinense"
"Sphaerobacteraceae","Sphaerobacter"
"Saccharomonospora","Saccharomonospora viridis"
"Pseudomonas","Pseudomonas pelagia"
"Candidatus Peregrinibacteria","Candidatus Peribacteria"
"Treponema","Treponema putidum"
"Thiotrichales","Thiotrichaceae"
"Oscillospiraceae","Ethanoligenens"
"Acetobacter","Acetobacter ghanensis"
"Weeksellaceae","Cloacibacterium"
"Bradyrhizobium","Bradyrhizobium erythrophlei"
"Lachnoclostridium","[Clostridium] scindens"
"Nostocales","Tolypothrichaceae"
"Corynebacterium","Corynebacterium xerosis"
"Paucilactobacillus","Paucilactobacillus hokkaidonensis"
"Cellulomonadaceae","Cellulomonas"
"Caldisphaeraceae","Caldisphaera"
"Gallionellaceae","Ferriphaselus"
"Salmonella","Salmonella sp. SCFS4"
"Aerococcus","Aerococcus sanguinicola"
"Rhodoluna","Rhodoluna lacicola"
"Mesorhizobium","Mesorhizobium australicum"
"Enterobacteriaceae","Shigella"
"Olivibacter","Olivibacter sp. SDN3"
"Fervidicoccales","Fervidicoccaceae"
"Candidatus Phaeomarinobacter","Candidatus Phaeomarinobacter ectocarpi"
"Chlorobiaceae","Chlorobaculum"
"Elizabethkingia","Elizabethkingia miricola"
"Spiroplasma","Spiroplasma cantharicola"
"Acidothermaceae","Acidothermus"
"Iodobacter","Iodobacter fluviatilis"
"Pirellulaceae","Rhodopirellula"
"Acidiphilium","Acidiphilium cryptum"
"Lachnospiraceae","Lachnoanaerobaculum"
"Spiroplasma","Spiroplasma tabanidicola"
"Humibacter","Humibacter sp. WJ7-1"
"Campylobacter","Campylobacter showae"
"Anaplasma","Anaplasma centrale"
"Chondromyces","Chondromyces crocatus"
"Hymenobacter","Hymenobacter sp. DG25B"
"Thermoflavifilum","Thermoflavifilum sp."
"Photobacterium","Photobacterium damselae"
"Treponema","Treponema primitia"
"Kangiella","Kangiella profundi"
"Hyphomicrobiales","Methylobacteriaceae"
"Vibrionaceae","Paraphotobacterium"
"Streptococcus","Streptococcus equi"
"Pyrodictiaceae","Hyperthermus"
"Duganella","Duganella sp. GN2-R2"
"Desulfobacterium","Desulfobacterium autotrophicum"
"Pseudomonas","Pseudomonas granadensis"
"Streptomycetales","Streptomycetaceae"
"Flavobacteriaceae","Siansivirga"
"Campylobacter","Campylobacter geochelonis"
"Fulvivirgaceae","Chryseolinea"
"Burkholderia","Burkholderia sp. PAMC 26561"
"Acinetobacter","Acinetobacter sp. FDAARGOS_560"
"Klebsiella","Klebsiella sp. WP7-S18-CRE-03"
"Natrialba","Natrialba magadii"
"Prolixibacteraceae","Prolixibacteraceae bacterium WC007"
"Thermotoga","Thermotoga sp. RQ7"
"Piscirickettsia","Piscirickettsia salmonis"
"Vagococcus","Vagococcus penaei"
"Pseudomonas","Pseudomonas sp. FDAARGOS_380"
"Gibbsiella","Gibbsiella quercinecans"
"Alteromonas","Alteromonas mediterranea"
"Spiroplasma","Spiroplasma syrphidicola"
"Bacteroides","Bacteroides uniformis"
"Kocuria","Kocuria rosea"
"Nocardioidaceae","Friedmanniella"
"Colwelliaceae","Litorilituus"
"Mycolicibacterium","Mycolicibacterium goodii"
"Burkholderia","Burkholderia sp. THE68"
"Bacillus","Bacillus cellulosilyticus"
"Streptomyces","Streptomyces pristinaespiralis"
"Lentilactobacillus","Lentilactobacillus hilgardii"
"Legionella","Legionella anisa"
"Gallionella","Gallionella capsiferriformans"
"Cobetia","Cobetia sp. AM6"
"Photorhabdus","Photorhabdus thracensis"
"Caldivirga","Caldivirga maquilingensis"
"Candidatus Cloacimonetes","Candidatus Cloacimonas"
"Alkaliphilus","Alkaliphilus oremlandii"
"Haloarcula","Haloarcula hispanica"
"Pseudohalocynthiibacter","Pseudohalocynthiibacter aestuariivivens"
"Rhodococcus","Rhodococcus sp. BH4"
"Faecalibaculum","Faecalibaculum rodentium"
"Wolbachia","Wolbachia endosymbiont of Carposina sasakii"
"Peptoniphilus","Peptoniphilus harei"
"Parabacteroides","Parabacteroides distasonis"
"Spiroplasma","Spiroplasma sp. TIUS-1"
"Pseudomonas","Pseudomonas sp. SDM007"
"Sporomusaceae","Methylomusa"
"Rhizobium","Rhizobium bangladeshense"
"Pseudomonas","Pseudomonas sp. SWI6"
"Sulfurimonas","Sulfurimonas sp. B2"
"Achromobacter","Achromobacter spanius"
"Ichthyobacteriaceae","Ichthyobacterium"
"Streptomyces","Streptomyces sp. SirexAA-E"
"Methylomusa","Methylomusa anaerophila"
"Streptococcus","Streptococcus salivarius"
"Martelella","Martelella mediterranea"
"Gallionellaceae","Ferrigenium"
"Selenomonas","Selenomonas sp. Marseille-Q3039"
"Prochloraceae","Prochlorococcus"
"Capnocytophaga","Capnocytophaga cynodegmi"
"Halomonas","Halomonas sp. R57-5"
"Eubacteriales","Christensenellaceae"
"Luteibacter","Luteibacter rhizovicinus"
"Enterobacteriaceae","Jejubacter"
"Halomonadaceae","Zymobacter"
"Paenibacillus","Paenibacillus sp. URB8-2"
"Dickeya","Dickeya chrysanthemi"
"Bacteriovorax","Bacteriovorax stolpii"
"Thermoproteaceae","Thermoproteus"
"Thiothrix","Thiothrix sp. A52"
"Yersinia","Yersinia enterocolitica"
"Moraxellaceae","Moraxella"
"Mycobacterium","Mycobacterium kansasii"
"Thermotogales","Thermotogaceae"
"Hyphomicrobiales","Xanthobacteraceae"
"Mesorhizobium","Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1"
"Hydrogenophaga","Hydrogenophaga crassostreae"
"Haloarculaceae","Halomicrobium"
"Carnobacteriaceae","Jeotgalibaca"
"Bacillaceae","Amphibacillus"
"Avibacterium","Avibacterium paragallinarum"
"Alcaligenaceae","Algicoccus"
"Halobacteriaceae","Halobacteriaceae archaeon AArc-S"
"Acidilobales","Caldisphaeraceae"
"Myxococcales","Sandaracinaceae"
"Ralstonia","Ralstonia mannitolilytica"
"Paenibacillus","Paenibacillus sp. PAMC21692"
"Mannheimia","Mannheimia granulomatis"
"Acetobacter","Acetobacter sp. JWB"
"Candidatus Amoebophilus","Candidatus Amoebophilus asiaticus"
"Bradyrhizobium","Bradyrhizobium ottawaense"
"Winogradskyella","Winogradskyella sp. PG-2"
"Halomonas","Halomonas meridiana"
"Coprococcus","Coprococcus comes"
"Hyphomonadaceae","Hirschia"
"Herbaspirillum","Herbaspirillum frisingense"
"Erysipelothrix","Erysipelothrix sp. HDW6B"
"Halomonas","Halomonas sp. MCCC 1A13316"
"Litoricola","Litoricola lipolytica"
"Gemmatales","Gemmataceae"
"Bacillus","Bacillus toyonensis"
"Leclercia","Leclercia sp. 119287"
"Veillonellaceae","Veillonella"
"Salinimonas","Salinimonas sediminis"
"Chromobacterium","Chromobacterium sp. ATCC 53434"
"Microbacterium","Microbacterium sp. CBA3102"
"Eubacteriales","Clostridiales Family XIII. Incertae Sedis"
"Poriferisphaera","Poriferisphaera corsica"
"Streptococcus","Streptococcus ruminantium"
"Weeksellaceae","Apibacter"
"Corynebacterium","Corynebacterium ammoniagenes"
"Coprothermobacterota","Coprothermobacteria"
"Bifidobacterium","Bifidobacterium longum"
"Cohnella","Cohnella abietis"
"Chitinophagaceae","Flavisolibacter"
"Mucilaginibacter","Mucilaginibacter gossypii"
"Mesorhizobium","Mesorhizobium huakuii"
"Nonlabens","Nonlabens dokdonensis"
"Spirochaetaceae","Salinispira"
"Thermomonosporaceae","Thermomonospora"
"Xanthomonas","Xanthomonas vasicola"
"Saprospiria","Saprospirales"
"Nitrobacter","Nitrobacter winogradskyi"
"Enterobacteriaceae","Lelliottia"
"Anoxybacillus","Anoxybacillus sp. PDR2"
"Pseudarthrobacter","Pseudarthrobacter sp. NIBRBAC000502770"
"Leptospiraceae","Turneriella"
"Nitrosomonas","Nitrosomonas sp. AL212"
"Bacteria","Isorropodon fossajaponicum symbiont"
"Pseudomonas","Pseudomonas oleovorans"
"Methanolobus","Methanolobus zinderi"
"Calothrix","Calothrix sp. NIES-4071"
"Candidatus Bipolaricaulis","Candidatus Bipolaricaulis sibiricus"
"Bacteria","Candidatus Absconditabacteria"
"Gloeobacter","Gloeobacter violaceus"
"Bacillus","Bacillus sp. HNA3"
"Scytonemataceae","Scytonema"
"Aquificaceae","Thermocrinis"
"Pseudoalteromonas","Pseudoalteromonas tunicata"
"Rickettsia","Rickettsia australis"
"Sphingomonas","Sphingomonas wittichii"
"Microbacterium","Microbacterium sp. HY60"
"Microbacteriaceae","Candidatus Aquiluna"
"Lysobacter","Lysobacter caseinilyticus"
"Halobacteriovorax","Halobacteriovorax sp. BALOs_7"
"Nitratiruptor","Nitratiruptor sp. YY08-14"
"Gemella","Gemella haemolysans"
"Christensenellaceae","Christensenella"
"Staphylococcus","Staphylococcus chromogenes"
"Mycoplasma","Mycoplasma sp. Mirounga ES2806-GEN"
"Listeria","Listeria ivanovii"
"Bartonella","Bartonella sp. JB63"
"Pedobacter","Pedobacter ginsengisoli"
"Gimesia","Gimesia alba"
"Mammaliicoccus","Mammaliicoccus sciuri"
"Methanomassiliicoccales","Methanomassiliicoccaceae"
"Brucella","Brucella sp. BO2"
"Candidatus Dadabacteria","Candidatus Dadabacteria bacterium"
"Azonexaceae","Dechloromonas"
"Serratia","Serratia sp. SCBI"
"Azospirillum","Azospirillum thermophilum"
"Serratia","Serratia sp. FS14"
"Bacillaceae","Salicibibacter"
"Chrysiogenetes","Chrysiogenetes"
"Acinetobacter","Acinetobacter junii"
"Burkholderia","Burkholderia sp. 2002721687"
"Halanaerobiaceae","Halanaerobiaceae bacterium NS-1"
"Pseudomonas","Pseudomonas coronafaciens"
"Archaeoglobus","Archaeoglobus profundus"
"Enterobacterales","Bruguierivoracaceae"
"Coleofasciculaceae","Geitlerinema"
"Duncaniella","Duncaniella sp. B8"
"Microcoleaceae","Limnospira"
"Nitrospira","Nitrospira sp. KM1"
"Alteromonas","Alteromonas stellipolaris"
"Pseudomonas","Pseudomonas sp. R2-7-07"
"Rickettsiella","Candidatus Rickettsiella viridis"
"Burkholderiales","[Polyangium] brachysporum"
"Roseiflexus","Roseiflexus castenholzii"
"Flavobacterium","Flavobacterium sp. CLA17"
"Burkholderiaceae","Limnobacter"
"Nitrosomonadales","Usitatibacteraceae"
"Planctomycetaceae","Rubinisphaera"
"Nanohaloarchaea","Nanohaloarchaea archaeon"
"Pseudomonas","Pseudomonas sabulinigri"
"Blattabacterium","Blattabacterium sp. (Blaberus giganteus)"
"Paenibacillus","Paenibacillus sp. E222"
"Actinomyces","Actinomyces sp. 432"
"Sphingomonas","Sphingomonas sp. DH-S5"
"Nocardioides","Nocardioides dokdonensis"
"Rhizobium","Rhizobium tropici"
"Alteromonas","Alteromonas sp. 76-1"
"Micrococcaceae","Sinomonas"
"Streptococcus","Streptococcus sp. I-G2"
"Carnobacterium","Carnobacterium sp. PL17RED31"
"Actinobacteria","Rubrobacteria"
"Cyclobacteriaceae","Algoriphagus"
"Nostocaceae","Cylindrospermum"
"Streptomyces","Streptomyces sp. JB150"
"Halomonas","Halomonas sp. KO116"
"Microbacteriaceae","Cnuibacter"
"Pseudomonas","Pseudomonas mendocina"
"Alteromonadales","Shewanellaceae"
"Veillonella","Veillonella sp. S12025-13"
"Gammaproteobacteria","Candidatus Reidiella"
"Micromonospora","Micromonospora coriariae"
"Pseudohongiella","Pseudohongiella spirulinae"
"Marinobacter","Marinobacter sp. LQ44"
"Halorubraceae","Halorubrum"
"Leptospira","Leptospira biflexa"
"Gemmatirosa","Gemmatirosa kalamazoonesis"
"Methanocellaceae","Methanocella"
"Nitrosomonas","Nitrosomonas eutropha"
"Hyphomicrobium","Hyphomicrobium sp. MC1"
"Erythrobacteraceae","Tsuneonella"
"Microbacterium","Microbacterium sp. CGR1"
"Thermogemmatisporales","Thermogemmatisporaceae"
"Pseudomonas","Pseudomonas sp. R2-37-08W"
"Corynebacteriales","Tsukamurellaceae"
"Oceanimonas","Oceanimonas sp. GK1"
"Staphylococcus","Staphylococcus epidermidis"
"Tsukamurella","Tsukamurella tyrosinosolvens"
"Thermococcus","Thermococcus nautili"
"Cyanobacteria","Chroococcales"
"Betaproteobacteria","Ferrovales"
"Pluralibacter","[Enterobacter] lignolyticus"
"Actinomyces","Actinomyces sp. oral taxon 897"
"Gemmata","Gemmata obscuriglobus"
"Kroppenstedtia","Kroppenstedtia eburnea"
"Bernardetiaceae","Bernardetia"
"Haliscomenobacteraceae","Haliscomenobacter"
"Muribaculaceae","Duncaniella"
"Yersinia","Yersinia similis"
"Alteromonadales","Alteromonadaceae"
"Aurantimicrobium","Aurantimicrobium sp. MWH-Uga1"
"Isosphaeraceae","Isosphaera"
"Campylobacter","Campylobacter rectus"
"Streptococcus","Streptococcus uberis"
"Streptomyces","Streptomyces cyaneochromogenes"
"Rhizobium","Rhizobium sp. N941"
"Thermodesulfobacterium","Thermodesulfobacterium sp. TA1"
"Kroppenstedtia","Kroppenstedtia pulmonis"
"Denitratisoma","Denitratisoma sp. DHT3"
"Mesorhizobium","Mesorhizobium sp. NZP2234"
"Mycoplasma","Mycoplasma sp. OR1901"
"Clostridiales Family XIII. Incertae Sedis","Mogibacterium"
"Natronorubrum","Natronorubrum bangense"
"Acidaminococcales","Acidaminococcaceae"
"Pseudomonadaceae","Pseudomonadaceae bacterium SI-3"
"Rickettsia","Rickettsia typhi"
"Sphingomonas","Sphingomonas sp. PAMC26645"
"Anaplasmataceae","Neorickettsia"
"Enterobacter","Enterobacter sp. LU1"
"Stenotrophomonas","Stenotrophomonas maltophilia"
"Streptomyces","Streptomyces sp. LBUM 1482"
"Oceanospirillaceae","Bacterioplanes"
"Allofrancisella","Allofrancisella guangzhouensis"
"Nostoc","Nostoc flagelliforme"
"Zoogloeaceae","Zoogloeaceae bacteirum Par-f-2"
"Syntrophomonadaceae","Syntrophomonas"
"Campylobacter","Campylobacter mucosalis"
"Myxococcaceae","Corallococcus"
"Flavobacterium","Flavobacterium columnare"
"Isoptericola","Isoptericola variabilis"
"Aphanothecaceae","Euhalothece"
"Flavobacteriaceae","Arenibacter"
"Devosia","Devosia sp. H5989"
"Acetobacter","Acetobacter aceti"
"Caproiciproducens","Caproiciproducens sp. NJN-50"
"Campylobacteraceae","Aliarcobacter"
"Aerococcus","Aerococcus christensenii"
"Oscillospiraceae","Oscillibacter"
"Pelotomaculum","Pelotomaculum thermopropionicum"
"Bacteria","Chrysiogenetes"
"Sterolibacterium","Sterolibacterium denitrificans"
"Synergistaceae","Thermovirga"
"Rhodobaca","Rhodobaca barguzinensis"
"Azospirillaceae","Azospirillum"
"Lactobacillus","Lactobacillus sp. P38"
"Microbulbifer","Microbulbifer sp. THAF38"
"Pseudoalteromonadaceae","Psychrosphaera"
"Dermabacter","Dermabacter vaginalis"
"Sphingobium","Sphingobium amiense"
"Tropheryma","Tropheryma whipplei"
"Actinomycetia","Jatrophihabitantales"
"Pelosinus","Pelosinus sp. UFO1"
"Pseudomonas","Pseudomonas mediterranea"
"Shewanella","Shewanella aestuarii"
"Leucobacter","Leucobacter coleopterorum"
"Geobacillus","Geobacillus sp. JS12"
"Metallosphaera","Metallosphaera tengchongensis"
"Edaphobacter","Edaphobacter sp. 12200R-103"
"Micromonosporaceae","Polymorphospora"
"Anabaenopsis","Anabaenopsis elenkinii"
"Synergistaceae","Fretibacterium"
"Pandoraea","Pandoraea sputorum"
"Streptomycetaceae","Streptacidiphilus"
"Corynebacterium","Corynebacterium sp. sy039"
"Methanothermobacter","Methanothermobacter sp. KEPCO-1"
"Gimesia","Gimesia fumaroli"
"Xanthomonadaceae","Stenotrophomonas"
"Streptomyces","Streptomyces sp. WAC 01529"
"Candidatus Nitrosotenuis","Candidatus Nitrosotenuis sp. DW1"
"Erwinia","Erwinia sp. Ejp617"
"Thaumarchaeota","Nitrosopumilales"
"Campylobacter","Campylobacter sp. CFSAN093259"
"Bifidobacterium","Bifidobacterium eulemuris"
"Pseudonocardia","Pseudonocardia sp. HH130630-07"
"Mesotoga","Mesotoga prima"
"Halomonadaceae","Cobetia"
"Enterobacteriaceae","Kluyvera"
"Acetobacter","Acetobacter tropicalis"
"Rhodospirillaceae","Hypericibacter"
"Pseudorhodoplanes","Pseudorhodoplanes sinuspersici"
"Zoogloeaceae","Azoarcus"
"Leptolyngbya","Leptolyngbya sp. O-77"
"Raoultella","Raoultella planticola"
"Aeromonas","Aeromonas sp. ASNIH7"
"Chryseobacterium","Chryseobacterium manosquense"
"Enterobacteriaceae","Salmonella"
"Euryarchaeota","Halobacteria"
"Capnocytophaga","Capnocytophaga sp. FDAARGOS_737"
"Gammaproteobacteria","Chromatiales"
"Thermoactinomycetaceae","Kroppenstedtia"
"Picrophilus","Picrophilus torridus"
"Campylobacterales","Campylobacteraceae"
"Staphylococcaceae","Macrococcus"
"Bacillales","Alicyclobacillaceae"
"Desulfosarcina","Desulfosarcina alkanivorans"
"Thermodesulfovibrionales","Dissulfurispiraceae"
"Hymenobacteraceae","Nibribacter"
"Rheinheimera","Rheinheimera sp. F8"
"Clostridium","Clostridium saccharoperbutylacetonicum"
"Methanococcales","Methanocaldococcaceae"
"Corynebacterium","Corynebacterium bovis"
"Cytophagales","Cyclobacteriaceae"
"Xanthomonadales","Rhodanobacteraceae"
"Propionibacteriaceae","Propionibacterium"
"Intrasporangiaceae","Phycicoccus"
"Rhizobium","Rhizobium sp. BG4"
"Caldilineaceae","Caldilinea"
"Coriobacteriaceae","Coriobacterium"
"Actinomyces","Actinomyces sp. HMT 175"
"Arthrospira","Arthrospira sp. PCC 9108"
"Streptomyces","Streptomyces sp. SM18"
"Beijerinckiaceae","Beijerinckiaceae bacterium RH AL1"
"Pseudomonas","Pseudomonas xanthomarina"
"Acinetobacter","Acinetobacter variabilis"
"Obesumbacterium","Obesumbacterium proteus"
"Paenibacillus","Paenibacillus sp. UniB2"
"Campylobacter","Campylobacter iguaniorum"
"Mucilaginibacter","Mucilaginibacter celer"
"Undibacterium","Undibacterium sp. YM2"
"Comamonadaceae","Ottowia"
"Boseongicola","Boseongicola sp."
"Flavobacteriales","Candidatus Uzinura diaspidicola"
"Kaistella","Kaistella antarctica"
"Chitinophagales","Chitinophagaceae"
"Xanthomonas","Xanthomonas citri"
"Pseudoalteromonas","Pseudoalteromonas phenolica"
"Streptomyces","Streptomyces sp. ZYC-3"
"Planctomycetes","Planctomycetes bacterium"
"Mesorhizobium","Mesorhizobium opportunistum"
"Solibacteraceae","Candidatus Solibacter"
"Haloplanus","Haloplanus aerogenes"
"Streptomyces","Streptomyces sp. RLB1-33"
"Kushneria","Kushneria phosphatilytica"
"Azoarcus","Azoarcus sp. DN11"
"Candidatus Gracilibacteria","Candidatus Gracilibacteria bacterium 28_42_T64"
"Novosphingobium","Novosphingobium ginsenosidimutans"
"Calothrix","Calothrix sp. NIES-4101"
"Natrinema","Natrinema pallidum"
"Pyrodictium","Pyrodictium delaneyi"
"Citrobacter","Citrobacter amalonaticus"
"Planococcus","Planococcus faecalis"
"Gloeothece","Gloeothece verrucosa"
"Streptacidiphilus","Streptacidiphilus sp. PB12-B1b"
"Vibrio","Vibrio rotiferianus"
"Methanoregula","Methanoregula boonei"
"Campylobacter","Campylobacter lari"
"Lactiplantibacillus","Lactiplantibacillus plantarum"
"Xanthomonadaceae","Xanthomonas"
"Sinorhizobium","Sinorhizobium sp. CCBAU 05631"
"Faecalitalea","Faecalitalea cylindroides"
"Archaea","Candidatus Lokiarchaeota"
"Bacillus","Bacillus sporothermodurans"
"Pistricoccus","Pistricoccus aurantiacus"
"Thermococcus","Thermococcus guaymasensis"
"Pseudomonas","Pseudomonas protegens"
"Microbacterium","Microbacterium sediminis"
"Thermotogales","Fervidobacteriaceae"
"Euzebya","Euzebya sp. DY32-46"
"Lacinutrix","Lacinutrix venerupis"
"Pseudomonas","Pseudomonas sp. PDNC002"
"Thermococcus","Thermococcus chitonophagus"
"Rickettsia","Rickettsia amblyommatis"
"Thermaerobacter","Thermaerobacter marianensis"
"Candidatus Absconditabacteria","candidate division SR1 bacterium RAAC1_SR1_1"
"Erwinia","Erwinia rhapontici"
"Methylomonas","Methylomonas sp. LL1"
"Neobacillus","Neobacillus mesonae"
"Streptomyces","Streptomyces cinereoruber"
"Mucilaginibacter","Mucilaginibacter ginsenosidivorax"
"Parachlamydiales","Simkaniaceae"
"Rosistilla","Rosistilla carotiformis"
"Saprospiraceae","Saprospira"
"Desulfuromonas","Desulfuromonas sp. DDH964"
"Microbulbifer","Microbulbifer aggregans"
"Alcanivorax","Alcanivorax xenomutans"
"Treponema","Treponema succinifaciens"
"Veillonella","Veillonella atypica"
"Mycobacterium","Mycobacterium sp. YC-RL4"
"Bacillus","Bacillus anthracis"
"Caldilineae","Caldilineales"
"Vitreoscilla","Vitreoscilla sp. C1"
"Priestia","Priestia aryabhattai"
"Rubrobacterales","Baekduiaceae"
"Pedobacter","Pedobacter sp. PAMC26386"
"Acidovorax","Acidovorax cattleyae"
"Malaciobacter","Malaciobacter pacificus"
"Sphingomonadales","Sphingosinicellaceae"
"Pirellulales","Thermoguttaceae"
"Sphingopyxis","Sphingopyxis granuli"
"Caldichromatium","Caldichromatium japonicum"
"Glutamicibacter","Glutamicibacter mishrai"
"Cytophagaceae","Leadbetterella"
"Nanopusillaceae","Candidatus Nanopusillus"
"Ruminiclostridium","Ruminiclostridium cellulolyticum"
"Prolixibacteraceae","Draconibacterium"
"Streptomyces","Streptomyces alboniger"
"Mycolicibacterium","Mycolicibacterium thermoresistibile"
"Muricauda","Muricauda ruestringensis"
"Mycobacterium","Mycobacterium paraintracellulare"
"Thermoanaerobacteraceae","Ammonifex"
"Mesorhizobium","Mesorhizobium sp. L-8-10"
"Gammaproteobacteria","gamma proteobacterium SS-5"
"Lachnospiraceae","Lachnospiraceae bacterium KM106-2"
"Aliarcobacter","Aliarcobacter skirrowii"
"Sphingomonas","Sphingomonas sp. HMP9"
"Sphingobium","Sphingobium japonicum"
"Chromobacteriaceae","Microvirgula"
"Sphingobacterium","Sphingobacterium mizutaii"
"Selenomonas","Selenomonas ruminantium"
"Lysobacter","Lysobacter panacisoli"
"Bacteria","bacterium RGF134-1"
"Candidatus Prometheoarchaeum","Candidatus Prometheoarchaeum syntrophicum"
"Methanoculleus","Methanoculleus bourgensis"
"Alistipes","Alistipes finegoldii"
"Hyphomicrobium","Hyphomicrobium nitrativorans"
"Methylomonas","Methylomonas koyamae"
"Acholeplasma","Acholeplasma brassicae"
"Rhodospirillaceae","Ferrovibrio"
"Francisella","Francisella salina"
"Bacillus","Bacillus sp. A260"
"Buttiauxella","Buttiauxella agrestis"
"Dickeya","Dickeya fangzhongdai"
"Candidatus Kinetoplastibacterium","Candidatus Kinetoplastibacterium sorsogonicusi"
"Geobacillus","Geobacillus sp. C56-T3"
"Paenibacillus","Paenibacillus peoriae"
"Micrococcales","Luteimicrobium"
"Herbaspirillum","Herbaspirillum hiltneri"
"Auraticoccus","Auraticoccus monumenti"
"Streptococcus","Streptococcus ratti"
"Mycobacterium","Mycobacterium shinjukuense"
"Rickettsiales","Candidatus Midichloriaceae"
"Rhodobacteraceae","Monaibacterium"
"Bacillus","Bacillus paranthracis"
"Mycoplasma","Mycoplasma capricolum"
"Bradyrhizobium","Bradyrhizobium diazoefficiens"
"Rickettsia","Rickettsia endosymbiont of Bemisia tabaci"
"Piscirickettsiaceae","Thiosulfativibrio"
"Actinomycetia","Nakamurellales"
"Synechococcus","Synechococcus sp. WH 8101"
"Thermogladius","Thermogladius calderae"
"Oerskovia","Oerskovia sp. KBS0722"
"Verrucomicrobiaceae","Roseimicrobium"
"Geosporobacter","Geosporobacter ferrireducens"
"Cellvibrionaceae","Saccharophagus"
"Pandoraea","Pandoraea oxalativorans"
"Tannerella","Tannerella sp. oral taxon HOT-286"
"Jiangella","Jiangella sp. DSM 45060"
"Mannheimia","Mannheimia bovis"
"Bacteria","Candidatus Microgenomates"
"Streptomyces","Streptomyces sp. GS7"
"Pseudoalteromonas","Pseudoalteromonas sp. Scap25"
"Thermoanaerosceptrum","Thermoanaerosceptrum fracticalcis"
"Mycoplasma","Mycoplasma leachii"
"Sulfitobacter","Sulfitobacter sp. B30-2"
"Acetobacteraceae","Swingsia"
"Campylobacter","Campylobacter sp. 2014D-0216"
"Rhodospirillaceae","Candidatus Endolissoclinum"
"Citrobacter","Citrobacter braakii"
"Tepidiformales","Tepidiformaceae"
"Flavobacteriaceae","Polaribacter"
"Acinetobacter","Acinetobacter sp. ACNIH1"
"Microbacteriaceae","Mycetocola"
"Mycolicibacterium","Mycolicibacterium parafortuitum"
"Baekduia","Baekduia soli"
"Kosakonia","Kosakonia sp. MUSA4"
"Salinivibrio","Salinivibrio sp. YCSC6"
"Acetobacterium","Acetobacterium woodii"
"Alistipes","Alistipes dispar"
"Bacillus","Bacillus sp. FDAARGOS_235"
"Vibrio","Vibrio cyclitrophicus"
"Gammaproteobacteria","Acidiferrobacterales"
"Opitutae","Opitutales"
"Hymenobacter","Hymenobacter sp. HDW8"
"Clostridia","Natranaerobiales"
"Actinobacteria","Actinomycetia"
"Pseudomonas","Pseudomonas sp. DTU12.1"
"Sporosarcina","Sporosarcina ureae"
"Desulfococcus","Desulfococcus oleovorans"
"Paraoceanicella","Paraoceanicella profunda"
"Thermotogae","Petrotogales"
"Adlercreutzia","Adlercreutzia sp. 8CFCBH1"
"Candidatus Methanoplasma","Candidatus Methanoplasma termitum"
"Mycobacteroides","Mycobacteroides abscessus"
"Chloroflexi","Ktedonobacteria"
"Bacteroides","Bacteroides eggerthii"
"Parachlamydiaceae","Candidatus Protochlamydia"
"Oligella","Oligella ureolytica"
"Bacillus","Bacillus sp. PAMC26568"
"Francisella","Francisella sp. MA067296"
"Methylophilus","Methylophilus medardicus"
"Hyphomicrobiaceae","Aquabacter"
"Bacteroides","Bacteroides cellulosilyticus"
"Gramella","Gramella salexigens"
"Synechococcales","Prochloraceae"
"Phaeobacter","Phaeobacter gallaeciensis"
"Planctomycetes","Planctomycetia"
"Aerococcaceae","Suicoccus"
"Oceanospirillaceae","Marinomonas"
"Cronobacter","Cronobacter malonaticus"
"Monaibacterium","Monaibacterium sp. ALG8"
"Thermococcus","Thermococcus paralvinellae"
"Nitrosomonadales","Thiobacillaceae"
"Campylobacterales","Hydrogenimonaceae"
"Candidatus Caldarchaeum","Candidatus Caldarchaeum subterraneum"
"Proteus","Proteus terrae"
"Salmonella","Salmonella sp. SJTUF14146"
"Alteromonas","Alteromonas sp. KC3"
"Undibacterium","Undibacterium parvum"
"Burkholderiaceae","Caballeronia"
"Massilia","Massilia lutea"
"Thalassoglobus","Thalassoglobus polymorphus"
"Eggerthellaceae","Adlercreutzia"
"Legionella","Legionella sp. TUM19329"
"Lentilactobacillus","Lentilactobacillus parabuchneri"
"Micromonospora","Micromonospora krabiensis"
"Weissella","Weissella soli"
"Trueperales","Trueperaceae"
"Tenacibaculum","Tenacibaculum mesophilum"
