from,to
"Cellulomonas shaoxiangyii","Cellulomonas shaoxiangyii Z28"
"Pseudomonas","Pseudomonas lini"
"Staphylococcus aureus","Staphylococcus aureus 191"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD47-1"
"Corynebacteriales","Corynebacteriaceae"
"Calothrix","Calothrix sp. NIES-2100"
"Bifidobacterium breve","Bifidobacterium breve FDAARGOS_561"
"Mycoplasma mycoides","Mycoplasma mycoides subsp. mycoides SC str. Gladysdale"
"Achromobacter denitrificans","Achromobacter denitrificans FDAARGOS_788"
"Methanosarcinaceae","Methanosarcina"
"Cytophagia","Cytophagales"
"Nitrosopumilus ureiphilus","Nitrosopumilus ureiphilus PS0"
"Klebsiella pneumoniae","Klebsiella pneumoniae KP18-3-8"
"Burkholderia pseudomallei","Burkholderia pseudomallei BDP"
"Xanthomonas sp. LMG 31887","Xanthomonas sp. LMG 31887 GBBC 2202"
"Glaciecola","Glaciecola sp. 4H-3-7+YE-5"
"Mycoplasma","Mycoplasma genitalium"
"Veillonellales","Veillonellaceae"
"Staphylococcus aureus","Staphylococcus aureus KUH180062"
"Pseudomonas fluorescens","Pseudomonas fluorescens G7"
"Brucella pinnipedialis","Brucella pinnipedialis 6/566"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa 12-4-4(59)"
"Erysipelothrix","Erysipelothrix inopinata"
"Snodgrassella","Snodgrassella alvi"
"Bordetella pertussis","Bordetella pertussis I475"
"Synechococcus","Synechococcus sp. CC9902"
"Pyrococcus abyssi","Pyrococcus abyssi GE5"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae SW0015"
"Arthrobacter","Arthrobacter sp. FB24"
"Staphylococcus lugdunensis","Staphylococcus lugdunensis FDAARGOS_143"
"Cedecea","Cedecea neteri"
"Sterolibacteriaceae","Sterolibacterium"
"Streptococcus agalactiae","Streptococcus agalactiae Sag158"
"Paenibacillus","Paenibacillus durus"
"Stenotrophomonas maltophilia","Stenotrophomonas maltophilia CF13"
"Listeria monocytogenes","Listeria monocytogenes 2015TE24968"
"Vibrio","Vibrio navarrensis"
"Agrococcus jejuensis","Agrococcus jejuensis DSM 22002"
"Hydrogenophaga","Hydrogenophaga sp. YM1"
"Streptomyces rapamycinicus","Streptomyces rapamycinicus NRRL 5491"
"Moraxella","Moraxella cuniculi"
"Sulfolobales","Sulfolobaceae"
"Acinetobacter baumannii","Acinetobacter baumannii 11A14CRGN003"
"Acinetobacter pittii","Acinetobacter pittii JXA13"
"Listeria monocytogenes","Listeria monocytogenes WSLC1042"
"Candidatus Nitrosotalea okcheonensis","Candidatus Nitrosotalea okcheonensis CS"
"Clostridioides difficile","Clostridioides difficile DH/NAP11/106/ST-42"
"Petrotogaceae","Tepiditoga"
"Proteus","Proteus hauseri"
"Dickeya zeae","Dickeya zeae CE1"
"Salmonella enterica","Salmonella enterica subsp. diarizonae serovar 61:k:1,5,(7) 14-SA00836-0"
"Anatilimnocola aggregata","Anatilimnocola aggregata ETA_A8"
"Bacillus anthracis","Bacillus anthracis str. V770-NP-1R"
"Alteromonas mediterranea","Alteromonas mediterranea AR43"
"Rhodobacteraceae","Gemmobacter"
"Streptococcus agalactiae","Streptococcus agalactiae SA256"
"Escherichia coli","Escherichia coli str. K-12 substr. W3110"
"Escherichia coli","Escherichia coli S21"
"Ralstonia solanacearum","Ralstonia solanacearum SL3822"
"Photobacterium damselae","Photobacterium damselae subsp. damselae RM-71"
"Oxalobacter formigenes","Oxalobacter formigenes SSYG-15"
"Clostridium kluyveri","Clostridium kluyveri NBRC 12016"
"Thermus thermophilus","Thermus thermophilus HB5018"
"Oxalobacteraceae","Janthinobacterium"
"Acidithiobacillus ferrooxidans","Acidithiobacillus ferrooxidans ATCC 23270"
"Shewanella aestuarii","Shewanella aestuarii PN3F2"
"Escherichia coli","Escherichia coli U1"
"Bacillus","Bacillus sp. WR11"
"Treponema phagedenis","Treponema phagedenis S8.5"
"Prosthecochloris","Prosthecochloris sp. GSB1"
"Wolbachia endosymbiont of Drosophila incompta","Wolbachia endosymbiont of Drosophila incompta wInc_Cu"
"Pusillimonas","Pusillimonas thiosulfatoxidans"
"Streptococcus infantarius","Streptococcus infantarius CNU G3"
"Legionella fallonii","Legionella fallonii LLAP-10"
"Citrobacter","Citrobacter sp. LY-1"
"Corynebacterium","Corynebacterium sp. 2019"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa PAO1161"
"Escherichia coli","Escherichia coli D4"
"Legionella pneumophila","Legionella pneumophila C7_O"
"Aeromonas caviae","Aeromonas caviae R25-6"
"Acinetobacter","Acinetobacter sp. NEB149"
"Cutibacterium acnes","Cutibacterium acnes KPA171202"
"Mycolicibacterium gilvum","Mycolicibacterium gilvum Spyr1"
"Rhodobacteraceae","Pukyongiella"
"Desulfovibrionaceae","Lawsonia"
"Nanoarchaeum equitans","Nanoarchaeum equitans Kin4-M"
"Lactococcus piscium","Lactococcus piscium TMW 2.1615"
"Erysipelothrix","Erysipelothrix sp. HDW6C"
"Paraburkholderia caribensis","Paraburkholderia caribensis 852011"
"Enterobacter hormaechei","Enterobacter hormaechei RHBSTW-00056"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus 81TDH2"
"Helicobacter pylori","Helicobacter pylori F94"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae S34-tet-R"
"Sulfuriferula","Sulfuriferula nivalis"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis subsp. aureofaciens ChPhzS24"
"Bifidobacterium breve","Bifidobacterium breve NRBB09"
"Burkholderia cepacia","Burkholderia cepacia FDAARGOS_345"
"Escherichia coli","Escherichia coli AR_0114"
"Mesoaciditogaceae","Athalassotoga"
"Rhizobiaceae","Shinella"
"Providencia","Providencia sp. 1709051003"
"[Haemophilus] ducreyi","[Haemophilus] ducreyi GHA3"
"Xanthomonas translucens","Xanthomonas translucens pv. undulosa ICMP11055"
"Streptococcus thermophilus","Streptococcus thermophilus ST64987"
"Pseudomonas","Pseudomonas mediterranea"
"Synergistaceae","Fretibacterium"
"Bordetella bronchiseptica","Bordetella bronchiseptica D973"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae PXO71"
"Corynebacterium pseudotuberculosis","Corynebacterium pseudotuberculosis 31"
"Desulfovibrionales","Desulfohalobiaceae"
"Rhodothermaceae","Rhodothermaceae bacterium RA"
"Streptococcus agalactiae","Streptococcus agalactiae SA79"
"Burkholderia thailandensis","Burkholderia thailandensis E264"
"Rhodobacteraceae","Epibacterium"
"Citrobacter freundii","Citrobacter freundii AR_0116"
"Micromonospora rifamycinica","Micromonospora rifamycinica DSM 44983"
"Caldicellulosiruptor hydrothermalis","Caldicellulosiruptor hydrothermalis 108"
"Carnobacteriaceae","Dolosigranulum"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus 20130629002S01"
"Dickeya solani","Dickeya solani IFB0223"
"Bruguierivoracaceae","Sodalis"
"Arcobacter","Arcobacter aquimarinus"
"Actinocatenispora sera","Actinocatenispora sera NBRC 101916"
"Klebsiella pneumoniae","Klebsiella pneumoniae L482"
"Curtobacterium","Curtobacterium sp. BH-2-1-1"
"Campylobacter fetus","Campylobacter fetus subsp. testudinum 772"
"Limosilactobacillus reuteri","Limosilactobacillus reuteri subsp. reuteri DSM 20016"
"Neisseria meningitidis","Neisseria meningitidis AUSMDU00010537"
"Enterobacter cloacae","Enterobacter cloacae En37"
"Candidatus Paracaedimonas","Candidatus Paracaedimonas acanthamoebae"
"Bacteria","Acidobacteria"
"Bacillus thuringiensis","Bacillus thuringiensis serovar thuringiensis str. IS5056"
"Mycobacterium avium","Mycobacterium avium subsp. hominissuis OCU901s_S2_2s"
"Elizabethkingia meningoseptica","Elizabethkingia meningoseptica NCTC10016"
"Escherichia coli","Escherichia coli 13P477T"
"Escherichia coli","Escherichia coli CRE10"
"Nitrospirae","Thermodesulfovibrionia"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa T52373"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant bovis BCG str. Tokyo 172"
"Eggerthellaceae","Slackia"
"Pseudoalteromonas shioyasakiensis","Pseudoalteromonas shioyasakiensis D1497"
"Raoultella ornithinolytica","Raoultella ornithinolytica 193104922"
"Ensifer","Ensifer mexicanus"
"Streptococcus pyogenes","Streptococcus pyogenes NCTC8227"
"Desulfotomaculum","Desulfotomaculum ruminis"
"Treponema","Treponema sp. OMZ 838"
"Lacipirellula limnantheis","Lacipirellula limnantheis I41"
"Staphylococcus aureus","Staphylococcus aureus AR_0470"
"Bacillus","Bacillus spizizenii"
"Acinetobacter haemolyticus","Acinetobacter haemolyticus sz1652"
"Petrotoga mobilis","Petrotoga mobilis SJ95"
"Edwardsiella","Edwardsiella tarda"
"Bacillus anthracis","Bacillus anthracis str. Turkey32"
"Capnocytophaga","Capnocytophaga gingivalis"
"Crenobacter cavernae","Crenobacter cavernae K1W11S-77"
"Intestinimonas","Intestinimonas butyriciproducens"
"Entomobacter blattae","Entomobacter blattae G55GP"
"Treponema pallidum","Treponema pallidum subsp. pallidum PT_SIF0857"
"Halobacillus litoralis","Halobacillus litoralis ERB 031"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa B14130"
"Mucilaginibacter","Mucilaginibacter ginsenosidivorax"
"Rickettsia parkeri","Rickettsia parkeri Atlantic Rainforest"
"Candidatus Saccharibacteria bacterium oral taxon 955","Candidatus Saccharibacteria bacterium oral taxon 955 PM004"
"Escherichia coli","Escherichia coli NCTC9113"
"Helicobacter pylori","Helicobacter pylori ELS37"
"Halovivax","Halovivax ruber"
"Spiribacter","Spiribacter salinus"
"Acidovorax","Acidovorax cattleyae"
"Pseudomonas","Pseudomonas coronafaciens"
"Paenibacillus","Paenibacillus sp. FSL H7-0357"
"Klebsiella","Klebsiella aerogenes"
"Rickettsia slovaca","Rickettsia slovaca 13-B"
"Escherichia coli","Escherichia coli 106"
"Prevotella melaninogenica","Prevotella melaninogenica GAI 07411"
"Klebsiella pneumoniae","Klebsiella pneumoniae subsp. pneumoniae H11"
"Enterococcus","Enterococcus gilvus"
"Zetaproteobacteria","Mariprofundales"
"Enterobacter cloacae","Enterobacter cloacae AR_0065"
"Deinococcus grandis","Deinococcus grandis ATCC 43672"
"Citrobacter freundii","Citrobacter freundii UMH13"
"Shigella flexneri","Shigella flexneri M2901"
"Malaciobacter","Malaciobacter molluscorum"
"Brucella canis","Brucella canis FDAARGOS_420"
"Comamonadaceae","Pulveribacter"
"Leptospirillum","Leptospirillum sp. Group II 'CF-1'"
"Proteus terrae","Proteus terrae subsp. cibarius G32"
"Jonesia","Jonesia denitrificans"
"Lactobacillus acidophilus","Lactobacillus acidophilus NCFM"
"Vibrio cholerae","Vibrio cholerae M66-2"
"Bacillus thuringiensis","Bacillus thuringiensis Bt18247"
"Bacteria","Candidatus Gracilibacteria"
"Blattabacterium sp. (Periplaneta americana)","Blattabacterium sp. (Periplaneta americana) str. BPLAN"
"Salarchaeum","Salarchaeum sp. JOR-1"
"Klebsiella pneumoniae","Klebsiella pneumoniae C17KP0039"
"Paenibacillus polymyxa","Paenibacillus polymyxa DSM 36"
"Staphylococcus epidermidis","Staphylococcus epidermidis HD66-8"
"Enterococcus faecium","Enterococcus faecium SC4"
"Neisseria meningitidis","Neisseria meningitidis M22745"
"Cellulophaga","Cellulophaga baltica"
"Rhizobium lentis","Rhizobium lentis BLR27"
"Listeria monocytogenes","Listeria monocytogenes L2624"
"Flavobacterium psychrophilum","Flavobacterium psychrophilum 3"
"Geobacter","Geobacter sp. Jerry-YX"
"Escherichia coli","Escherichia coli EC17GD31"
"Rickettsia","Rickettsia rhipicephali"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis ZMC13-264"
"Neisseria","Neisseria cinerea"
"Streptococcus pyogenes","Streptococcus pyogenes MGAS10826"
"Dickeya solani","Dickeya solani IFB0231"
"Klebsiella oxytoca","Klebsiella oxytoca FDAARGOS_335"
"Actinopolysporaceae","Actinopolyspora"
"Gluconobacter","Gluconobacter thailandicus"
"Spirosoma","Spirosoma sp. KUDC1026"
"Alcaligenes faecalis","Alcaligenes faecalis JQ135"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae ICMP3125"
"Lactobacillaceae","Lentilactobacillus"
"Variovorax","Variovorax sp. RA8"
"Clostridium botulinum","Clostridium botulinum Mfbjulcb5"
"Myxococcales","Sandaracinaceae"
"Escherichia coli","Escherichia coli ABU 83972"
"Klebsiella pneumoniae","Klebsiella pneumoniae WCHKP649"
"Dolichospermum","Dolichospermum compactum"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae 16-118"
"Parolsenella","Parolsenella catena"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-081"
"Salmonella enterica","Salmonella enterica subsp. diarizonae 11-01853"
"Saccharothrix algeriensis","Saccharothrix algeriensis NRRL B-24137"
"Alteromonas macleodii","Alteromonas macleodii str. English Channel 673"
"Pseudomonas","Candidatus Pseudomonas adelgestsugas"
"Corynebacterium ulcerans","Corynebacterium ulcerans 05146"
"Acidisarcina polymorpha","Acidisarcina polymorpha SBC82"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-051"
"Lentibacillus amyloliquefaciens","Lentibacillus amyloliquefaciens LAM0015"
"Staphylococcus","Staphylococcus lloydii"
"Burkholderia pseudomallei","Burkholderia pseudomallei BSR"
"Xanthomonas oryzae","Xanthomonas oryzae pv. oryzae MAFF 311018"
"Celeribacter","Celeribacter baekdonensis"
"Mycoplasma anatis","Mycoplasma anatis NCTC10156"
"Coprococcus comes","Coprococcus comes FDAARGOS_1339"
"Brucella melitensis","Brucella melitensis bv. 2 str. 63/9"
"Sphingomonas","Sphingomonas sp. LM7"
"Clostridium botulinum","Clostridium botulinum CDC_1436"
"Mannheimia haemolytica","Mannheimia haemolytica M42548"
"Stella vacuolata","Stella vacuolata ATCC 43931"
"Nitrosopumilus","Candidatus Nitrosopumilus sp. SW"
"Idiomarina","Idiomarina sp. X4"
"Halothermothrix orenii","Halothermothrix orenii H 168"
"Veillonella","Veillonella rodentium"
"Staphylococcus aureus","Staphylococcus aureus AR464"
"Planktomarina temperata","Planktomarina temperata RCA23"
"Paenibacillus polymyxa","Paenibacillus polymyxa 2020"
"Streptomyces griseofuscus","Streptomyces griseofuscus DSM 40191"
"Nevskiales","Steroidobacteraceae"
"Rhodococcus triatomae","Rhodococcus triatomae DSM 44892"
"Flavobacterium columnare","Flavobacterium columnare F2R74"
"Paracoccus","Paracoccus suum"
"Shigella sonnei","Shigella sonnei FDAARGOS_715"
"Streptococcus agalactiae","Streptococcus agalactiae NGBS061"
"Escherichia coli","Escherichia coli SCU-313"
"Glaesserella parasuis","Glaesserella parasuis ZJ0906"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae KCH-402"
"Enterobacteriaceae","Yokenella"
"Aggregatibacter aphrophilus","Aggregatibacter aphrophilus NCTC11096"
"Brevibacillus brevis","Brevibacillus brevis NBRC 100599 NBRC 100599 (= 47)"
"Enterobacter hormaechei","Enterobacter hormaechei CAV1176"
"Croceimicrobium hydrocarbonivorans","Cryomorphaceae bacterium A20-9"
"Fervidobacterium pennivorans","Fervidobacterium pennivorans DYC"
"Sporolactobacillaceae","[Bacillus] selenitireducens"
"Bacillus subtilis","Bacillus subtilis MB8_B1"
"Chryseobacterium indologenes","Chryseobacterium indologenes FDAARGOS_510"
"Candidatus Methylopumilus rimovensis","Candidatus Methylopumilus rimovensis MMS-RI-41"
"Bacillales","Gemella"
"Streptococcus pneumoniae","Streptococcus pneumoniae SPN034183 SNP034183"
"Loigolactobacillus","Loigolactobacillus rennini"
"Citrobacter","Citrobacter sp. 172116965"
"Escherichia coli","Escherichia coli L73"
"Oscillospiraceae","Oscillibacter"
"Bartonella elizabethae","Bartonella elizabethae NCTC12898"
"Lactobacillus acidophilus","Lactobacillus acidophilus LA1"
"Nitrosococcus","Nitrosococcus halophilus"
"Streptococcus pyogenes","Streptococcus pyogenes ATCC 19615"
"Clostridium saccharobutylicum","Clostridium saccharobutylicum BAS/B3/SW/136"
"Mycobacteroides abscessus","Mycobacteroides abscessus subsp. bolletii MM1513"
"Pseudomonas citronellolis","Pseudomonas citronellolis SJTE-3"
"Streptomyces koyangensis","Streptomyces koyangensis VK-A60T"
"Methylobacterium terrae","Methylobacterium terrae 17Sr1-28"
"Escherichia coli","Escherichia coli str. K-12 substr. MDS42"
"Haliangium","Haliangium ochraceum"
"Calditerrivibrio nitroreducens","Calditerrivibrio nitroreducens DSM 19672"
"Burkholderia multivorans","Burkholderia multivorans FDAARGOS_622"
"Rhizobiaceae","Liberibacter"
"Mycoplasma mycoides","Mycoplasma mycoides subsp. capri str. GM12"
"Klebsiella quasipneumoniae","Klebsiella quasipneumoniae G4584"
"Staphylothermus","Staphylothermus hellenicus"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111554"
"Pseudomonas","Pseudomonas sp. R2-60-08W"
"Citrobacter freundii","Citrobacter freundii N18-04085"
"Lactococcus cremoris","Lactococcus cremoris UC109"
"Flavobacterium sangjuense","Flavobacterium sangjuense GS03"
"Pseudomonas cedrina","Pseudomonas cedrina BS2981"
"Streptomyces","Streptomyces kanamyceticus"
"Leclercia adecarboxylata","Leclercia adecarboxylata NCTC13032"
"Thermoproteales","Thermoproteaceae"
"Streptomyces ambofaciens","Streptomyces ambofaciens DSM 40697"
"Pseudomonas syringae","Pseudomonas syringae pv. actinidiae NZ-47"
"Bordetella parapertussis","Bordetella parapertussis H555"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp202"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20111576"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum S58"
"Schleiferilactobacillus","Schleiferilactobacillus harbinensis"
"Helicobacter pylori","Helicobacter pylori Hp_TH2099"
"Bacillus","Bacillus pacificus"
"Actinobacillus pleuropneumoniae","Actinobacillus pleuropneumoniae S4074"
"Escherichia coli","Escherichia coli WCHEC050613"
"Flavobacterium columnare","Flavobacterium columnare C#2"
"Neisseriaceae","Kingella"
"Polaromonas naphthalenivorans","Polaromonas naphthalenivorans CJ2"
"Loigolactobacillus coryniformis","Lactobacillus coryniformis subsp. torquens DSM 20004 = KCTC 3535"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis R47"
"Marisediminicola","Marisediminicola antarctica"
"Klebsiella oxytoca","Klebsiella oxytoca CAV1335"
"Mycobacterium","Mycobacterium parmense"
"Thermoanaerobacter brockii","Thermoanaerobacter brockii subsp. finnii Ako-1"
"Francisella orientalis","Francisella orientalis FNO01"
"Streptomyces","Streptomyces sp. S8"
"Boseongicola","Boseongicola sp. CCM32"
"Alphaproteobacteria","Maricaulales"
"Spirosoma pollinicola","Spirosoma pollinicola HA7"
"Klebsiella pneumoniae","Klebsiella pneumoniae 2-1"
"Escherichia coli","Escherichia coli CVM N55972"
"Pseudomonas","Pseudomonas sp. R84"
"Escherichia coli","Escherichia coli STEC409"
"Buchnera aphidicola","Buchnera aphidicola (Aphis helianthi) Ahe"
"Streptococcus mitis","Streptococcus mitis SK637"
"Mycolicibacterium","Mycolicibacterium poriferae"
"Staphylococcus epidermidis","Staphylococcus epidermidis CSF41498"
"Chlorobaculum","Chlorobaculum tepidum"
"Clostridium botulinum","Clostridium botulinum CJ0611A1"
"Borrelia miyamotoi","Borrelia miyamotoi Izh-16"
"Shigella sonnei","Shigella sonnei 6607.69"
"Baekduiaceae","Baekduia"
"Flavonifractor plautii","Flavonifractor plautii JCM32125"
"Levilactobacillus brevis","Levilactobacillus brevis UCCLBBS449"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus FORC_014"
"Citrobacter","Citrobacter rodentium"
"Klebsiella pneumoniae","Klebsiella pneumoniae CN1"
"Nostoc","Nostoc sp. TCL26-01"
"Proteus mirabilis","Proteus mirabilis PmBR607"
"Brucella abortus","Brucella abortus 67761"
"Amycolatopsis","Amycolatopsis keratiniphila"
"Nostoc","Nostoc sp. TCL240-02"
"Chitinophagaceae","Pseudobacter"
"Aeromonas caviae","Aeromonas caviae WP5-W18-ESBL-02"
"Klebsiella pneumoniae","Klebsiella pneumoniae E16KP0290"
"Bordetella trematum","Bordetella trematum F581"
"Staphylococcus aureus","Staphylococcus aureus JE2"
"Pseudomonas aeruginosa","Pseudomonas aeruginosa W60856"
"Paenibacillus crassostreae","Paenibacillus crassostreae LPB0068"
"Salmonella","Salmonella sp. SJTUF14170"
"Desulfarculaceae","Desulfarculus"
"Candidatus Micrarchaeota","Candidatus Fermentimicrarchaeales"
"Herbaspirillum","Herbaspirillum hiltneri"
"Klebsiella pneumoniae","Klebsiella pneumoniae AR_0075"
"Azospirillum","Azospirillum sp. TSH58"
"Escherichia coli","Escherichia coli O157:H7 str. EC4115"
"Lentilactobacillus hilgardii","Lentilactobacillus hilgardii FLUB"
"Orbaceae","Frischella"
"Lysobacter","Lysobacter enzymogenes"
"Natranaerobius","Natranaerobius thermophilus"
"Methylobacterium aquaticum","Methylobacterium aquaticum MA-22A"
"Paenibacillus","Paenibacillus xylanexedens"
"Thalassospira","Thalassospira marina"
"Aeromonas veronii","Aeromonas veronii AVNIH1"
"Escherichia coli","Escherichia coli P12b"
"Tenacibaculum","Tenacibaculum mesophilum"
"Bacillus atrophaeus","Bacillus atrophaeus GQJK17"
"Neisseria gonorrhoeae","Neisseria gonorrhoeae MS11"
"Fannyhessea","Fannyhessea vaginae"
"Campylobacter hyointestinalis","Campylobacter hyointestinalis subsp. hyointestinalis S12"
"Sinorhizobium meliloti","Sinorhizobium meliloti USDA1106"
"Pseudomonas psychrophila","Pseudomonas psychrophila KM02"
"Herbaspirillum seropedicae","Herbaspirillum seropedicae AU14040"
"Polynucleobacter asymbioticus","Polynucleobacter asymbioticus MWH-RechtKolB"
"Poseidonibacter","Poseidonibacter lekithochrous"
"Lederbergia","Lederbergia lentus"
"Desulfosporosinus orientis","Desulfosporosinus orientis DSM 765"
"Kluyvera","Kluyvera intermedia"
"Scardovia inopinata","Scardovia inopinata JCM 12537"
"Alcaligenaceae","Advenella"
"Lactiplantibacillus plantarum","Lactiplantibacillus plantarum SRCM101518"
"Providencia","Providencia stuartii"
"Aminobacterium","Aminobacterium colombiense"
"Deltaproteobacteria","Candidatus Desulfofervidaceae"
"Persephonella marina","Persephonella marina EX-H1"
"Helicobacter pylori","Helicobacter pylori 7.13_R2a"
"Desulfovibrio alaskensis","Desulfovibrio alaskensis G20"
"Pseudomonas","Pseudomonas glycinae"
"Dickeya fangzhongdai","Dickeya fangzhongdai LN1"
"Acinetobacter baumannii","Acinetobacter baumannii AB5075-UW"
"Shimwellia blattae","Shimwellia blattae DSM 4481 = NBRC 105725"
"Sorangium cellulosum","Sorangium cellulosum So ce836"
"Vibrio parahaemolyticus","Vibrio parahaemolyticus 20160303005-1"
"Mycolicibacterium","Mycolicibacterium mageritense"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. SA20095440"
"Alkaliphilus","Alkaliphilus oremlandii"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Anatum CVM 20746"
"Lysinibacillus sphaericus","Lysinibacillus sphaericus KellenQ"
"Desulfotalea","Desulfotalea psychrophila"
"Mycobacterium tuberculosis","Mycobacterium tuberculosis variant bovis ATCC BAA-935"
"Gryllotalpicola protaetiae","Gryllotalpicola protaetiae 2DFW10M-5"
"Thauera","Thauera sp. MZ1T"
"Staphylococcus aureus","Staphylococcus aureus GD1706"
"Sulfurimonas","Sulfurimonas autotrophica"
"Brucella suis","Brucella suis bv. 2 CVI_76"
"Arthrobacter","Arthrobacter woluwensis"
"Acinetobacter baumannii","Acinetobacter baumannii DT-Ab057"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Enteritidis str. EC20122033"
"Bartonella","Bartonella elizabethae"
"Nautiliaceae","Cetia"
"Pandoraea norimbergensis","Pandoraea norimbergensis DSM 11628"
"Alteromonas","Alteromonas sp. 76-1"
"Alcaligenaceae","Pusillimonas"
"Haloarculaceae","Haloarculaceae archaeon HArcel1"
"Mycobacteroides saopaulense","Mycobacteroides saopaulense EPM10906"
"Natronomonas pharaonis","Natronomonas pharaonis DSM 2160 Gabara"
"Xylella fastidiosa","Xylella fastidiosa subsp. fastidiosa Bakersfield-11"
"Treponema pallidum","Treponema pallidum subsp. pallidum str. Nichols"
"Methanomicrobiales","Methanospirillaceae"
"Mycoplasma pneumoniae","Mycoplasma pneumoniae KCH-405"
"Jiangellaceae","Jiangella"
"Acinetobacter baumannii","Acinetobacter baumannii WCHAB005133"
"Caulobacterales","Caulobacteraceae"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC061"
"Methylorubrum populi","Methylorubrum populi YC-XJ5"
"Galbibacter sp. BG1","Galbibacter sp. bg1"
"Piscirickettsia salmonis","Piscirickettsia salmonis Psal-110"
"Salmonella enterica","Salmonella enterica subsp. enterica serovar Heidelberg N13-01290"
"Vagococcus","Vagococcus coleopterorum"
"Streptococcus pyogenes","Streptococcus pyogenes 7F7"
"Alteromonas mediterranea","Alteromonas mediterranea UM7"
"Psychrobacter","Psychrobacter sp. P11G5"
"Thermoanaerobacteraceae","Ammonifex"
"Lachnoclostridium","[Clostridium] hylemonae"
"Escherichia coli","Escherichia coli 13TMH22"
"Haloferacaceae","Halogeometricum"
"Treponema medium","Treponema medium ATCC 700293"
"Xanthomonas campestris","Xanthomonas campestris pv. raphani MAFF106181"
"Yersinia pestis","Yersinia pestis SCPM-O-B-6291 (C-25)"
"Acinetobacter lwoffii","Acinetobacter lwoffii FDAARGOS_552"
"Pseudomonas chlororaphis","Pseudomonas chlororaphis qlu-1"
"Mycobacterium avium","Mycobacterium avium subsp. paratuberculosis 42-13-1"
"Alicyclobacillus ferrooxydans","Alicyclobacillus ferrooxydans ALEF1"
"Bacillus anthracis","Bacillus anthracis BFV"
"Dehalococcoides mccartyi","Dehalococcoides mccartyi 11a5"
"Fusobacterium varium","Fusobacterium varium ATCC 27725"
"Paenibacillus thiaminolyticus","Paenibacillus thiaminolyticus Mbale"
"Vibrio cholerae","Vibrio cholerae O1 str. KW3"
"Aeromonas media","Aeromonas media MC64"
"Clostridium botulinum","Clostridium botulinum Mauritius"
"Mixta intestinalis","Mixta intestinalis SRCM103226"
"Streptococcus agalactiae","Streptococcus agalactiae ILRI112"
"Legionella pneumophila","Legionella pneumophila C8_S"
"Natronococcus occultus","Natronococcus occultus SP4"
"Leptotrichia sp. oral taxon 212","Leptotrichia sp. oral taxon 212 W10393"
"Lactococcus lactis","Lactococcus lactis subsp. lactis UC08"
"Ferroplasma acidarmanus","Ferroplasma acidarmanus fer1"
"Prevotella intermedia","Prevotella intermedia KCOM 2838"
"Aequorivita","Aequorivita sp. H23M31"
"Vibrio cholerae","Vibrio cholerae E7G"
"Enterobacter hormaechei","Enterobacter hormaechei subsp. oharae DSM 16687"
"Klebsiella pneumoniae","Klebsiella pneumoniae Kp_Goe_121641"
"Cryptobacterium curtum","Cryptobacterium curtum DSM 15641"
"Brevibacillus","Brevibacillus sp. FJAT-54423"
"Klebsiella pneumoniae","Klebsiella pneumoniae NH25"
"Caldilineae","Caldilineales"
"Gordonia","Gordonia sp. 135"
"Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis"
"Shigella flexneri","Shigella flexneri 2a AUSMDU00010535"
"Synechococcus","Synechococcus sp. PCC 73109"
"Methanobrevibacter","Methanobrevibacter millerae"
"Campylobacter jejuni","Campylobacter jejuni CJ677CC010"
"Mycoplasma hominis","Mycoplasma hominis A136"
"Klebsiella pneumoniae","Klebsiella pneumoniae 16HN-263"
"Candidatus Micrarchaeota","Candidatus Micrarchaeum"
"Candidatus Omnitrophica","Candidatus Vampirococcus"
